VEHICLE_BREADCRUMB_ID,VEHICLE_NUMBER,EQUIPMENT_CLASS,ARRIVE_DATETIME,SERVICE_DATE,ARRIVE_TIME,LONGITUDE,LATITUDE,DWELL,DISTANCE,SPEED,SATELLITES,HDOP,OCCURRENCES,VALID_FLAG,LAST_USER,LAST_TIMESTAMP
4313659948,3411,B,29OCT2021:07:29:40,29OCT2021:00:00:00,26980,-122.778142,45.511127,0,141581.37,20,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313659949,3411,B,29OCT2021:07:29:45,29OCT2021:00:00:00,26985,-122.77822,45.510893,0,141663.39,11,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313659950,3411,B,29OCT2021:07:29:49,29OCT2021:00:00:00,26989,-122.778443,45.510813,0,141742.13,13,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313659951,3411,B,29OCT2021:07:29:50,29OCT2021:00:00:00,26990,-122.778508,45.510803,0,141742.13,0,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313659952,3411,B,29OCT2021:07:29:55,29OCT2021:00:00:00,26995,-122.778842,45.510747,0,141830.71,12,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313659953,3411,B,29OCT2021:07:30:00,29OCT2021:00:00:00,27000,-122.77917,45.510648,0,141922.58,13,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313659954,3411,B,29OCT2021:07:30:05,29OCT2021:00:00:00,27005,-122.779492,45.510517,0,142014.44,13,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313659955,3411,B,29OCT2021:07:30:10,29OCT2021:00:00:00,27010,-122.779773,45.51036,0,142106.3,13,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313659956,3411,B,29OCT2021:07:30:15,29OCT2021:00:00:00,27015,-122.780078,45.51018,0,142204.73,13,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313659957,3411,B,29OCT2021:07:30:20,29OCT2021:00:00:00,27020,-122.780437,45.510005,0,142316.28,15,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313659958,3411,B,29OCT2021:07:30:25,29OCT2021:00:00:00,27025,-122.780827,45.50991,0,142417.98,14,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313659959,3411,B,29OCT2021:07:30:30,29OCT2021:00:00:00,27030,-122.781033,45.509917,1214,142463.92,6,12,0.7,180,Y,TRANS,31OCT2021:06:06:40
4313659960,3411,B,29OCT2021:07:50:47,29OCT2021:00:00:00,28247,-122.78107,45.509915,0,142473.76,2,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313659961,3411,B,29OCT2021:07:50:52,29OCT2021:00:00:00,28252,-122.781273,45.50989,0,142526.25,7,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313659962,3411,B,29OCT2021:07:50:57,29OCT2021:00:00:00,28257,-122.781558,45.509935,0,142601.71,10,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313659963,3411,B,29OCT2021:07:51:02,29OCT2021:00:00:00,28262,-122.781897,45.510058,0,142696.85,13,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313659964,3411,B,29OCT2021:07:51:07,29OCT2021:00:00:00,28267,-122.782352,45.510233,0,142828.09,18,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313659965,3411,B,29OCT2021:07:51:12,29OCT2021:00:00:00,28272,-122.782935,45.510457,0,142998.69,23,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313659966,3411,B,29OCT2021:07:51:17,29OCT2021:00:00:00,28277,-122.783642,45.510718,0,143202.1,28,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313659967,3411,B,29OCT2021:07:51:22,29OCT2021:00:00:00,28282,-122.784367,45.511037,0,143418.64,30,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313659968,3411,B,29OCT2021:07:51:27,29OCT2021:00:00:00,28287,-122.784907,45.511402,0,143608.93,26,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313659969,3411,B,29OCT2021:07:51:32,29OCT2021:00:00:00,28292,-122.784903,45.511892,0,143789.37,25,11,0.9,1,,TRANS,31OCT2021:06:06:40
4313659970,3411,B,29OCT2021:07:51:37,29OCT2021:00:00:00,28297,-122.784638,45.512218,0,143923.89,18,12,0.7,1,,TRANS,31OCT2021:06:06:40
4313659971,3411,B,29OCT2021:07:51:42,29OCT2021:00:00:00,28302,-122.784577,45.512335,45,143963.26,5,12,0.7,12,,TRANS,31OCT2021:06:06:40
4313659972,3411,B,29OCT2021:07:52:32,29OCT2021:00:00:00,28352,-122.784637,45.512572,0,144055.12,13,12,0.8,1,,TRANS,31OCT2021:06:06:40
4313659973,3411,B,29OCT2021:07:52:37,29OCT2021:00:00:00,28357,-122.785253,45.512677,0,144222.45,23,12,0.9,1,,TRANS,31OCT2021:06:06:40
4313659974,3411,B,29OCT2021:07:52:42,29OCT2021:00:00:00,28362,-122.78626,45.512765,0,144481.63,35,12,1,1,,TRANS,31OCT2021:06:06:40
4313659975,3411,B,29OCT2021:07:52:47,29OCT2021:00:00:00,28367,-122.78732,45.51313,0,144783.47,41,11,0.8,1,,TRANS,31OCT2021:06:06:40
4313659976,3411,B,29OCT2021:07:52:52,29OCT2021:00:00:00,28372,-122.788135,45.513768,0,145095.15,43,12,0.7,1,,TRANS,31OCT2021:06:06:40
4313659977,3411,B,29OCT2021:07:52:57,29OCT2021:00:00:00,28377,-122.788637,45.51451,0,145390.42,40,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313659978,3411,B,29OCT2021:07:53:02,29OCT2021:00:00:00,28382,-122.789242,45.515165,0,145669.3,38,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313659979,3411,B,29OCT2021:07:53:07,29OCT2021:00:00:00,28387,-122.789953,45.515632,0,145915.36,34,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313659980,3411,B,29OCT2021:07:53:12,29OCT2021:00:00:00,28392,-122.790483,45.515893,0,146076.12,22,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313659981,3411,B,29OCT2021:07:53:17,29OCT2021:00:00:00,28397,-122.790703,45.515982,0,146138.46,9,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313659982,3411,B,29OCT2021:07:53:22,29OCT2021:00:00:00,28402,-122.790757,45.516002,5,146151.58,2,12,0.7,2,Y,TRANS,31OCT2021:06:06:40
4313659983,3411,B,29OCT2021:07:53:32,29OCT2021:00:00:00,28412,-122.791215,45.516143,0,146282.81,18,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313659984,3411,B,29OCT2021:07:53:37,29OCT2021:00:00:00,28417,-122.791728,45.516343,0,146430.45,20,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313659985,3411,B,29OCT2021:07:53:42,29OCT2021:00:00:00,28422,-122.791932,45.516648,0,146555.12,17,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313659986,3411,B,29OCT2021:07:53:47,29OCT2021:00:00:00,28427,-122.791743,45.5171,0,146729.01,24,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313659987,3411,B,29OCT2021:07:53:52,29OCT2021:00:00:00,28432,-122.79155,45.517752,0,146971.79,33,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313659988,3411,B,29OCT2021:07:53:57,29OCT2021:00:00:00,28437,-122.791447,45.518357,0,147188.32,30,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313659989,3411,B,29OCT2021:07:54:02,29OCT2021:00:00:00,28442,-122.791405,45.518688,0,147303.15,16,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313659990,3411,B,29OCT2021:07:54:07,29OCT2021:00:00:00,28447,-122.791388,45.518818,26,147349.09,6,12,0.8,8,Y,TRANS,31OCT2021:06:06:40
4313659991,3411,B,29OCT2021:07:54:37,29OCT2021:00:00:00,28477,-122.791387,45.518928,0,147391.74,7,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313659992,3411,B,29OCT2021:07:54:42,29OCT2021:00:00:00,28482,-122.791365,45.519305,0,147529.53,19,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313659993,3411,B,29OCT2021:07:54:47,29OCT2021:00:00:00,28487,-122.791335,45.519808,0,147713.26,25,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313659994,3411,B,29OCT2021:07:54:52,29OCT2021:00:00:00,28492,-122.791525,45.520415,0,147939.64,31,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313659995,3411,B,29OCT2021:07:54:57,29OCT2021:00:00:00,28497,-122.79195,45.52109,0,148208.67,37,12,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313659996,3411,B,29OCT2021:07:55:02,29OCT2021:00:00:00,28502,-122.792437,45.521858,0,148510.5,41,11,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313659997,3411,B,29OCT2021:07:55:07,29OCT2021:00:00:00,28507,-122.792717,45.5227,0,148825.46,43,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313659998,3411,B,29OCT2021:07:55:12,29OCT2021:00:00:00,28512,-122.792732,45.523542,0,149127.3,41,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313659999,3411,B,29OCT2021:07:55:17,29OCT2021:00:00:00,28517,-122.792755,45.524325,0,149409.45,38,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660000,3411,B,29OCT2021:07:55:22,29OCT2021:00:00:00,28522,-122.792767,45.525013,0,149655.52,34,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660001,3411,B,29OCT2021:07:55:27,29OCT2021:00:00:00,28527,-122.792767,45.5256,0,149865.49,29,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660002,3411,B,29OCT2021:07:55:32,29OCT2021:00:00:00,28532,-122.792798,45.525955,0,149990.16,17,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660003,3411,B,29OCT2021:07:55:37,29OCT2021:00:00:00,28537,-122.792802,45.526128,0,150049.22,8,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660004,3411,B,29OCT2021:07:55:42,29OCT2021:00:00:00,28542,-122.7928,45.52617,40,150062.34,2,12,0.8,11,Y,TRANS,31OCT2021:06:06:40
4313660005,3411,B,29OCT2021:07:56:27,29OCT2021:00:00:00,28587,-122.792823,45.526342,0,150131.24,9,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660006,3411,B,29OCT2021:07:56:32,29OCT2021:00:00:00,28592,-122.793252,45.526565,0,150275.6,20,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660007,3411,B,29OCT2021:07:56:37,29OCT2021:00:00:00,28597,-122.79413,45.52663,0,150505.25,31,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660008,3411,B,29OCT2021:07:56:42,29OCT2021:00:00:00,28602,-122.795067,45.526902,0,150761.16,35,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660009,3411,B,29OCT2021:07:56:47,29OCT2021:00:00:00,28607,-122.796035,45.527072,0,151017.07,35,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660010,3411,B,29OCT2021:07:56:52,29OCT2021:00:00:00,28612,-122.797025,45.52693,0,151272.97,35,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660011,3411,B,29OCT2021:07:56:57,29OCT2021:00:00:00,28617,-122.79799,45.52686,0,151515.75,33,12,1,1,Y,TRANS,31OCT2021:06:06:40
4313660012,3411,B,29OCT2021:07:57:02,29OCT2021:00:00:00,28622,-122.798897,45.526917,0,151748.69,32,12,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660013,3411,B,29OCT2021:07:57:07,29OCT2021:00:00:00,28627,-122.799815,45.527058,0,151984.91,32,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660014,3411,B,29OCT2021:07:57:12,29OCT2021:00:00:00,28632,-122.800737,45.527002,0,152221.13,32,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660015,3411,B,29OCT2021:07:57:17,29OCT2021:00:00:00,28637,-122.801607,45.526767,0,152454.07,32,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660016,3411,B,29OCT2021:07:57:22,29OCT2021:00:00:00,28642,-122.802473,45.526515,0,152690.29,32,12,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660017,3411,B,29OCT2021:07:57:27,29OCT2021:00:00:00,28647,-122.803272,45.526273,0,152906.83,30,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660018,3411,B,29OCT2021:07:57:32,29OCT2021:00:00:00,28652,-122.803947,45.526088,0,153090.56,25,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660019,3411,B,29OCT2021:07:57:37,29OCT2021:00:00:00,28657,-122.804652,45.525915,0,153280.84,26,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660020,3411,B,29OCT2021:07:57:42,29OCT2021:00:00:00,28662,-122.805345,45.525777,0,153458.01,24,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660021,3411,B,29OCT2021:07:57:47,29OCT2021:00:00:00,28667,-122.805828,45.525662,0,153582.68,17,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660022,3411,B,29OCT2021:07:57:52,29OCT2021:00:00:00,28672,-122.806,45.52562,5,153625.33,6,12,0.7,4,Y,TRANS,31OCT2021:06:06:40
4313660023,3411,B,29OCT2021:07:58:02,29OCT2021:00:00:00,28682,-122.80613,45.525608,5,153658.14,4,12,0.7,4,Y,TRANS,31OCT2021:06:06:40
4313660024,3411,B,29OCT2021:07:58:12,29OCT2021:00:00:00,28692,-122.80629,45.525663,0,153707.35,7,12,1.2,1,Y,TRANS,31OCT2021:06:06:40
4313660025,3411,B,29OCT2021:07:58:17,29OCT2021:00:00:00,28697,-122.806362,45.52599,0,153828.75,17,12,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660026,3411,B,29OCT2021:07:58:22,29OCT2021:00:00:00,28702,-122.806442,45.526513,0,154022.31,26,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660027,3411,B,29OCT2021:07:58:27,29OCT2021:00:00:00,28707,-122.806555,45.527087,0,154232.29,29,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660028,3411,B,29OCT2021:07:58:32,29OCT2021:00:00:00,28712,-122.806675,45.527675,0,154445.54,29,12,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660029,3411,B,29OCT2021:07:58:37,29OCT2021:00:00:00,28717,-122.806757,45.528293,0,154668.64,30,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660030,3411,B,29OCT2021:07:58:42,29OCT2021:00:00:00,28722,-122.806797,45.528897,0,154881.89,29,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660031,3411,B,29OCT2021:07:58:47,29OCT2021:00:00:00,28727,-122.806813,45.529472,0,155088.59,28,12,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660032,3411,B,29OCT2021:07:58:52,29OCT2021:00:00:00,28732,-122.806802,45.530032,0,155292,28,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660033,3411,B,29OCT2021:07:58:57,29OCT2021:00:00:00,28737,-122.80679,45.530595,0,155495.41,28,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660034,3411,B,29OCT2021:07:59:02,29OCT2021:00:00:00,28742,-122.806777,45.531157,0,155698.82,28,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660035,3411,B,29OCT2021:07:59:07,29OCT2021:00:00:00,28747,-122.806765,45.531727,0,155902.24,28,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660036,3411,B,29OCT2021:07:59:12,29OCT2021:00:00:00,28752,-122.806785,45.532305,0,156112.21,29,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660037,3411,B,29OCT2021:07:59:17,29OCT2021:00:00:00,28757,-122.80699,45.532863,0,156318.9,28,11,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660038,3411,B,29OCT2021:07:59:22,29OCT2021:00:00:00,28762,-122.807395,45.533377,0,156532.16,29,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660039,3411,B,29OCT2021:07:59:27,29OCT2021:00:00:00,28767,-122.807992,45.533808,0,156748.69,30,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660040,3411,B,29OCT2021:07:59:32,29OCT2021:00:00:00,28772,-122.808765,45.53413,0,156978.35,31,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660041,3411,B,29OCT2021:07:59:37,29OCT2021:00:00:00,28777,-122.809647,45.534373,0,157221.13,33,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660042,3411,B,29OCT2021:07:59:42,29OCT2021:00:00:00,28782,-122.810518,45.534652,0,157460.63,33,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660043,3411,B,29OCT2021:07:59:47,29OCT2021:00:00:00,28787,-122.811272,45.535102,0,157713.26,34,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660044,3411,B,29OCT2021:07:59:52,29OCT2021:00:00:00,28792,-122.811823,45.535717,0,157975.73,36,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660045,3411,B,29OCT2021:07:59:57,29OCT2021:00:00:00,28797,-122.812058,45.536453,0,158251.32,38,12,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660046,3411,B,29OCT2021:08:00:02,29OCT2021:00:00:00,28802,-122.81204,45.537278,0,158549.87,41,12,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660047,3411,B,29OCT2021:08:00:07,29OCT2021:00:00:00,28807,-122.811832,45.538117,0,158854.99,42,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660048,3411,B,29OCT2021:08:00:12,29OCT2021:00:00:00,28812,-122.811262,45.53876,0,159127.3,37,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660049,3411,B,29OCT2021:08:00:17,29OCT2021:00:00:00,28817,-122.810712,45.539317,0,159370.08,33,11,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660050,3411,B,29OCT2021:08:00:22,29OCT2021:00:00:00,28822,-122.810432,45.539925,0,159599.74,31,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660051,3411,B,29OCT2021:08:00:27,29OCT2021:00:00:00,28827,-122.8104,45.54054,0,159822.84,30,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660052,3411,B,29OCT2021:08:00:32,29OCT2021:00:00:00,28832,-122.810405,45.541132,0,160036.09,29,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660053,3411,B,29OCT2021:08:00:37,29OCT2021:00:00:00,28837,-122.810412,45.54176,0,160265.75,31,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660054,3411,B,29OCT2021:08:00:42,29OCT2021:00:00:00,28842,-122.810432,45.542432,0,160505.25,33,11,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660055,3411,B,29OCT2021:08:00:47,29OCT2021:00:00:00,28847,-122.810457,45.543055,0,160728.35,30,11,1.2,1,Y,TRANS,31OCT2021:06:06:40
4313660056,3411,B,29OCT2021:08:00:52,29OCT2021:00:00:00,28852,-122.810473,45.543675,0,160954.73,31,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660057,3411,B,29OCT2021:08:00:57,29OCT2021:00:00:00,28857,-122.810498,45.544348,0,161197.51,33,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660058,3411,B,29OCT2021:08:01:02,29OCT2021:00:00:00,28862,-122.810533,45.545067,0,161456.7,35,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660059,3411,B,29OCT2021:08:01:07,29OCT2021:00:00:00,28867,-122.810563,45.545782,0,161712.6,35,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660060,3411,B,29OCT2021:08:01:12,29OCT2021:00:00:00,28872,-122.81057,45.546473,0,161961.95,34,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660061,3411,B,29OCT2021:08:01:17,29OCT2021:00:00:00,28877,-122.810528,45.547095,0,162185.04,30,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660062,3411,B,29OCT2021:08:01:22,29OCT2021:00:00:00,28882,-122.810532,45.547622,0,162372.05,26,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660063,3411,B,29OCT2021:08:01:27,29OCT2021:00:00:00,28887,-122.810537,45.548002,0,162503.29,18,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660064,3411,B,29OCT2021:08:01:32,29OCT2021:00:00:00,28892,-122.810535,45.548172,15,162555.78,7,12,0.7,6,Y,TRANS,31OCT2021:06:06:40
4313660065,3411,B,29OCT2021:08:01:52,29OCT2021:00:00:00,28912,-122.810523,45.548255,0,162588.59,4,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660066,3411,B,29OCT2021:08:01:57,29OCT2021:00:00:00,28917,-122.810265,45.54838,0,162677.17,12,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660067,3411,B,29OCT2021:08:02:02,29OCT2021:00:00:00,28922,-122.80979,45.548413,0,162801.84,17,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660068,3411,B,29OCT2021:08:02:07,29OCT2021:00:00:00,28927,-122.809108,45.548465,0,162979.01,24,11,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660069,3411,B,29OCT2021:08:02:12,29OCT2021:00:00:00,28932,-122.808335,45.548528,0,163179.14,27,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660070,3411,B,29OCT2021:08:02:17,29OCT2021:00:00:00,28937,-122.807483,45.548595,0,163398.96,30,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660071,3411,B,29OCT2021:08:02:22,29OCT2021:00:00:00,28942,-122.806623,45.548665,0,163618.77,30,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660072,3411,B,29OCT2021:08:02:27,29OCT2021:00:00:00,28947,-122.80577,45.548783,0,163838.59,30,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660073,3411,B,29OCT2021:08:02:32,29OCT2021:00:00:00,28952,-122.80494,45.548927,0,164055.12,30,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660074,3411,B,29OCT2021:08:02:37,29OCT2021:00:00:00,28957,-122.80413,45.54889,0,164261.82,28,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660075,3411,B,29OCT2021:08:02:42,29OCT2021:00:00:00,28962,-122.803525,45.548483,0,164478.35,30,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660076,3411,B,29OCT2021:08:02:47,29OCT2021:00:00:00,28967,-122.802827,45.548175,0,164691.61,29,11,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660077,3411,B,29OCT2021:08:02:52,29OCT2021:00:00:00,28972,-122.801942,45.54814,0,164921.27,31,11,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660078,3411,B,29OCT2021:08:02:57,29OCT2021:00:00:00,28977,-122.801037,45.54816,0,165150.92,31,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660079,3411,B,29OCT2021:08:03:02,29OCT2021:00:00:00,28982,-122.800133,45.548175,0,165380.58,31,12,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660080,3411,B,29OCT2021:08:03:07,29OCT2021:00:00:00,28987,-122.799232,45.548185,0,165606.96,31,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660081,3411,B,29OCT2021:08:03:12,29OCT2021:00:00:00,28992,-122.79833,45.5482,0,165836.62,31,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660082,3411,B,29OCT2021:08:03:17,29OCT2021:00:00:00,28997,-122.797433,45.548213,0,166066.28,31,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660083,3411,B,29OCT2021:08:03:22,29OCT2021:00:00:00,29002,-122.796552,45.548225,0,166286.09,30,12,1,1,Y,TRANS,31OCT2021:06:06:40
4313660084,3411,B,29OCT2021:08:03:27,29OCT2021:00:00:00,29007,-122.79577,45.548218,0,166482.94,27,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660085,3411,B,29OCT2021:08:03:32,29OCT2021:00:00:00,29012,-122.795082,45.548057,0,166666.67,25,12,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660086,3411,B,29OCT2021:08:03:37,29OCT2021:00:00:00,29017,-122.79445,45.547733,0,166866.8,27,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660087,3411,B,29OCT2021:08:03:42,29OCT2021:00:00:00,29022,-122.793787,45.547367,0,167080.06,29,11,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660088,3411,B,29OCT2021:08:03:48,29OCT2021:00:00:00,29028,-122.792937,45.546925,0,167349.09,31,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660089,3411,B,29OCT2021:08:03:53,29OCT2021:00:00:00,29033,-122.79203,45.546533,0,167621.4,37,11,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660090,3411,B,29OCT2021:08:03:59,29OCT2021:00:00:00,29039,-122.791212,45.546298,0,167844.49,25,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660091,3411,B,29OCT2021:08:04:04,29OCT2021:00:00:00,29044,-122.790213,45.546018,0,168120.08,38,11,1,1,Y,TRANS,31OCT2021:06:06:40
4313660092,3411,B,29OCT2021:08:04:09,29OCT2021:00:00:00,29049,-122.789365,45.545778,0,168349.74,31,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660093,3411,B,29OCT2021:08:04:14,29OCT2021:00:00:00,29054,-122.788505,45.545577,0,168582.68,32,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660094,3411,B,29OCT2021:08:04:19,29OCT2021:00:00:00,29059,-122.787597,45.545503,0,168812.34,31,12,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660095,3411,B,29OCT2021:08:04:24,29OCT2021:00:00:00,29064,-122.786712,45.545507,0,169035.44,30,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660096,3411,B,29OCT2021:08:04:29,29OCT2021:00:00:00,29069,-122.785853,45.545533,0,169255.25,30,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660097,3411,B,29OCT2021:08:04:34,29OCT2021:00:00:00,29074,-122.78512,45.545325,0,169452.11,27,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660098,3411,B,29OCT2021:08:04:39,29OCT2021:00:00:00,29079,-122.784687,45.545078,0,169583.34,18,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660099,3411,B,29OCT2021:08:04:44,29OCT2021:00:00:00,29084,-122.784433,45.544928,0,169668.64,12,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660100,3411,B,29OCT2021:08:04:49,29OCT2021:00:00:00,29089,-122.78396,45.544805,0,169799.87,18,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660101,3411,B,29OCT2021:08:04:54,29OCT2021:00:00:00,29094,-122.783767,45.544662,0,169878.61,11,12,1,1,Y,TRANS,31OCT2021:06:06:40
4313660102,3411,B,29OCT2021:08:04:59,29OCT2021:00:00:00,29099,-122.784047,45.544293,0,170036.09,21,12,1,1,Y,TRANS,31OCT2021:06:06:40
4313660103,3411,B,29OCT2021:08:05:04,29OCT2021:00:00:00,29104,-122.784675,45.543978,0,170229.66,26,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660104,3411,B,29OCT2021:08:05:09,29OCT2021:00:00:00,29109,-122.78541,45.543768,0,170433.08,28,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
