Crash ID,Record Type,Vehicle ID,Participant ID,Participant Display Seq#,Vehicle Coded Seq#,Participant Vehicle Seq#,Serial #,Crash Month,Crash Day,Crash Year,Week Day Code,Crash Hour,County Code,City Section ID,Urban Area Code,Functional Class Code,NHS Flag,Highway Number,Highway Suffix,Roadway Number,Highway Component,Mileage Type,Connection Number,Linear Reference System (LRS),Latitude Degrees,Latitude Minutes,Latitude Seconds,Longitude Degrees,Longitude Minutes,Longitude Seconds,Latitude (Decimal Degrees),Longitude (Decimal Degrees),Special Jurisdiction,Jurisdiction Group,Street Number,Nearest Intersecting Street Number,Intersection Sequence Number,Distance from Intersection,Direction From Intersection,Milepoint,Posted Speed Limit,Road Character,Off Roadway Flag,Intersection Type,Intersection Related Flag,Roundabout Flag,Driveway Related Flag,Number of Lanes,Number of Turning Legs,Median Type,Impact Location,Crash Type,Collision Type,Crash Severity,Weather Condition,Road Surface Condition,Light Condition,Traffic Control Device (TCD),TCD Functional Flag,Investigating Agency,Crash Level Event 1 Code,Crash Level Event 2 Code,Crash Level Event 3 Code,Crash Level Cause 1 Code,Crash Level Cause 2 Code,Crash Level Cause 3 Code,School Zone Indicator,Work Zone Indicator,Secondary Crash Indicator,Alcohol-Involved Flag,Drugs Involved Flag,Crash Marijuana Involved Flag,Speed Involved Flag,Crash Level Hit & Run Flag,Population Range Code,Road Control,Route Type,Route Number,Region ID,District ID,Segment Marker ID,Segment Point LRS Measure,Unlocatable Flag,Total Vehicle Count,Total Fatality Count,Total Suspected Serious Injury (A) Count,Total Suspected Minor Injury (B) Count,Total Possible Injury (C) Count,Total Non-Fatal Injury Count,Total Un-Injured  Children Age 00-04,Total Un-Injured Persons,Total Pedestrian Count,Total Pedestrian Fatality Count,Total Pedestrian Non-Fatal Injury Count,Total Pedalcyclist Count,Total Pedalcyclist Fatality Count,Total Pedalcyclist Non-Fatal Injury Count,Total Unknown Non-Motorist Count,Total Unknown Non-Motorist Fatality Count,Total Unknown Non-Motorist Injury Count,Total Vehicle Occupant Count,Total Count of Persons Involved,Total Persons Using Safety Equipment  ,Total Persons Not Using Safety Equipment,Total Persons Safety Equipment Use Unknown,Vehicle Ownership Code,Vehicle Special Use Code,Vehicle Type Code,Emergency Use Flag,Number of Trailers,Vehicle Movement Code,Vehicle Travel Direction From,Vehicle Travel Direction To,Vehicle Action Code,Vehicle Cause 1 Code,Vehicle Cause 2 Code,Vehicle Cause 3 Code,Vehicle Event 1 Code,Vehicle Event 2 Code,Vehicle Event 3 Code,Vehicle Exceeded Posted Speed Flag,Vehicle Hit & Run Flag,Safety Equipment Used Quantity,Safety Equipment Un-used Quantity,Safety Equipment Use Unknown Quantity,Vehicle Occupant Count,Vehicle Striking Flag,Participant Type Code,Participant Hit & Run Flag,Public Employee Flag,Sex,Age,Driver License Status,Driver Residence Status,Injury Severity,Participant Safety Equipment Use Code,Airbag Deployment,Non-Motorist Movement Code,Non-Motorist Travel Direction From,Non-Motorist Travel Direction To,Non-Motorist Location,Participant Action,Participant Error 1 Code,Participant Error 2 Code,Participant Error 3 Code,Participant Cause 1 Code,Participant Cause 2 Code,Participant Cause 3 Code,Participant Event 1 Code,Participant Event 2 Code,Participant Event 3 Code,BAC Test Results Code,Alcohol Use Reported,Drug Use Reported,Participant Marijuana Use Reported,Participant Striker Flag
1838471,1,,,,,,644.0,2.0,22.0,2019.0,6.0,16.0,3.0,0.0,0.0,2.0,1.0,26.0,,1.0,0.0,0.0,,002600100S00,45.0,18.0,2.92,-121.0,44.0,6.93,0.0,,,,,,0.0,54.52,55.0,5.0,1.0,,0.0,0.0,0.0,2.0,,0.0,1.0,8,9,4.0,6.0,4.0,5.0,0.0,1.0,1.0,124.0,77.0,10.0,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,5.0,US,26.0,1.0,02C,293_1273,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838549,1,,,,,,658.0,2.0,18.0,2019.0,2.0,17.0,3.0,0.0,0.0,2.0,1.0,26.0,,1.0,0.0,0.0,,002600100S00,45.0,22.0,14.57,-122.0,10.0,39.88,0.0,,,,,,9.0,29.24,55.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,4.0,B,6,4.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,US,26.0,1.0,02C,293_9312,,0.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838681,1,,,,,,684.0,2.0,27.0,2019.0,4.0,15.0,3.0,185.0,68.0,14.0,1.0,26.0,,2.0,1.0,0.0,,002600200S00,45.0,23.0,50.22,-122.0,15.0,34.27,0.0,,1904.0,1505,1.0,,3.0,24.39,25.0,3.0,0.0,,0.0,0.0,0.0,2.0,,0.0,4.0,E,3,4.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,29.0,,,,,0.0,0.0,0.0,0.0,5.0,4.0,US,26.0,1.0,02C,293_6258,,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839606,1,,,,,,10326.0,11.0,5.0,2019.0,3.0,9.0,26.0,83.0,57.0,14.0,1.0,26.0,,1.0,0.0,0.0,,002600100S00,45.0,29.0,12.14,-122.0,23.0,58.69,0.0,,1534.0,1904,1.0,,7.0,14.75,45.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,6.0,E,3,4.0,5.0,2.0,1.0,1.0,1.0,3.0,87.0,,,27.0,29.0,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,US,26.0,1.0,02C,293_764,,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839856,1,,,,,,10770.0,11.0,18.0,2019.0,2.0,17.0,26.0,247.0,57.0,16.0,0.0,26.0,,2.0,0.0,0.0,,002600200S00,45.0,30.0,1.95,-122.0,40.0,28.25,0.0,,1697.0,9330,1.0,,8.0,0.29,35.0,3.0,0.0,,0.0,0.0,0.0,2.0,,0.0,3.0,E,3,4.0,3.0,2.0,5.0,15.0,1.0,0.0,,,,29.0,,,,,0.0,0.0,0.0,0.0,9.0,2.0,US,26.0,1.0,02B,293_22183,,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840093,1,,,,,,809.0,3.0,6.0,2019.0,4.0,10.0,3.0,185.0,68.0,14.0,1.0,26.0,,2.0,1.0,0.0,,002600200S00,45.0,23.0,50.21,-122.0,15.0,34.99,0.0,,1505.0,1904,1.0,,3.0,24.38,25.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,6.0,E,3,4.0,6.0,2.0,1.0,1.0,1.0,3.0,124.0,,,7.0,29.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,US,26.0,1.0,02C,293_10934,,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840135,1,,,,,,2717.0,3.0,31.0,2019.0,1.0,3.0,26.0,245.0,57.0,14.0,1.0,26.0,,1.0,0.0,0.0,,002600100S00,45.0,29.0,50.43,-122.0,37.0,21.37,0.0,,1940.0,5039,1.0,,9.0,2.91,35.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,2.0,6,1,4.0,1.0,1.0,2.0,1.0,1.0,3.0,,,,4.0,19.0,28.0,,,0.0,0.0,0.0,0.0,9.0,2.0,US,26.0,1.0,02B,293_19721,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840155,1,,,,,,2718.0,3.0,31.0,2019.0,1.0,12.0,26.0,245.0,57.0,14.0,1.0,26.0,,1.0,0.0,0.0,,002600100S00,45.0,29.0,34.53,-122.0,29.0,15.65,0.0,,1940.0,5170,1.0,,4.0,9.73,35.0,2.0,0.0,,0.0,0.0,0.0,3.0,,0.0,3.0,H,6,4.0,1.0,1.0,1.0,90.0,1.0,3.0,108.0,13.0,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,US,26.0,1.0,02B,293_19397,,0.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840221,1,,,,,,1624.0,2.0,23.0,2019.0,7.0,17.0,26.0,245.0,57.0,14.0,1.0,26.0,,1.0,0.0,0.0,,002600100S00,45.0,29.0,52.97,-122.0,30.0,38.3,0.0,,1940.0,5148,1.0,,4.0,8.55,35.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,6.0,E,3,4.0,3.0,2.0,1.0,1.0,1.0,0.0,13.0,,,29.0,,,,,0.0,0.0,0.0,0.0,9.0,2.0,US,26.0,1.0,02B,293_18831,,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840265,1,,,,,,855.0,3.0,12.0,2019.0,3.0,10.0,3.0,185.0,68.0,14.0,1.0,26.0,,1.0,0.0,0.0,,002600100S00,45.0,24.0,32.22,-122.0,18.0,6.32,0.0,,142.0,1504,1.0,,9.0,22.15,50.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,4.0,B,1,4.0,1.0,0.0,1.0,1.0,1.0,5.0,13.0,,,4.0,,,,,0.0,0.0,0.0,0.0,5.0,4.0,US,26.0,1.0,02C,293_6837,,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840295,1,,,,,,1643.0,2.0,24.0,2019.0,1.0,13.0,26.0,245.0,57.0,14.0,1.0,26.0,,1.0,0.0,0.0,,002600100S00,45.0,29.0,51.17,-122.0,37.0,6.68,0.0,,1940.0,5043,1.0,,3.0,3.11,35.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,6.0,E,3,4.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,,,1.0,,,,,0.0,0.0,1.0,0.0,9.0,2.0,US,26.0,1.0,02B,293_20034,,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840424,1,,,,,,1690.0,2.0,26.0,2019.0,3.0,10.0,26.0,245.0,57.0,14.0,1.0,26.0,,1.0,0.0,0.0,,002600100S00,45.0,29.0,50.57,-122.0,34.0,6.56,0.0,,1940.0,5092,1.0,,9.0,5.59,35.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,B,1,4.0,1.0,1.0,1.0,1.0,1.0,5.0,,,,4.0,27.0,,,,0.0,0.0,0.0,0.0,9.0,2.0,US,26.0,1.0,02B,293_10834,,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840563,1,,,,,,1748.0,2.0,28.0,2019.0,5.0,18.0,26.0,245.0,57.0,14.0,1.0,26.0,,1.0,0.0,0.0,,002600100S00,45.0,29.0,47.66,-122.0,32.0,52.72,0.0,,1940.0,5112,1.0,,9.0,6.71,35.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,3.0,B,6,4.0,1.0,1.0,2.0,1.0,1.0,5.0,13.0,,,4.0,,,,,0.0,0.0,0.0,0.0,9.0,2.0,US,26.0,1.0,02B,293_13269,,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840583,1,,,,,,310.0,1.0,12.0,2019.0,7.0,0.0,26.0,245.0,57.0,14.0,1.0,26.0,,1.0,0.0,0.0,,002600100S00,45.0,29.0,50.57,-122.0,34.0,6.56,0.0,,1940.0,5092,1.0,,9.0,5.59,35.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,2.0,H,6,4.0,2.0,1.0,2.0,1.0,1.0,3.0,,,,2.0,4.0,,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,US,26.0,1.0,02B,293_10834,,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840588,1,,,,,,922.0,3.0,16.0,2019.0,7.0,15.0,3.0,185.0,68.0,14.0,1.0,26.0,,1.0,0.0,0.0,,002600100S00,45.0,23.0,59.99,-122.0,16.0,37.63,0.0,,1904.0,2109,1.0,,4.0,23.47,40.0,2.0,0.0,,0.0,0.0,0.0,4.0,,0.0,5.0,B,6,4.0,2.0,1.0,1.0,90.0,1.0,3.0,,,,2.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,US,26.0,1.0,02C,293_15038,,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840610,1,,,,,,1767.0,2.0,28.0,2019.0,5.0,9.0,26.0,245.0,57.0,14.0,1.0,26.0,,1.0,0.0,0.0,,002600100S00,45.0,29.0,50.78,-122.0,35.0,20.82,0.0,,1940.0,5072,1.0,,9.0,4.54,35.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,4.0,B,6,4.0,1.0,1.0,1.0,1.0,1.0,5.0,,,,4.0,,,,,0.0,0.0,0.0,0.0,9.0,2.0,US,26.0,1.0,02B,293_19988,,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840614,1,,,,,,2061.0,2.0,26.0,2019.0,3.0,18.0,26.0,245.0,57.0,14.0,1.0,26.0,,1.0,0.0,0.0,,002600100S00,45.0,29.0,48.63,-122.0,37.0,45.53,0.0,,1940.0,5034,1.0,,7.0,2.58,35.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,6.0,E,3,4.0,1.0,1.0,2.0,4.0,1.0,0.0,92.0,,,7.0,,,,,0.0,0.0,0.0,0.0,9.0,2.0,US,26.0,1.0,02B,293_15986,,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840664,1,,,,,,316.0,1.0,12.0,2019.0,7.0,12.0,26.0,245.0,57.0,14.0,1.0,26.0,,1.0,0.0,0.0,,002600100S00,45.0,29.0,48.29,-122.0,32.0,43.49,0.0,,1940.0,5115,1.0,,9.0,6.83,35.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,B,1,4.0,1.0,1.0,1.0,4.0,1.0,5.0,,,,2.0,3.0,,,,0.0,0.0,0.0,0.0,9.0,2.0,US,26.0,1.0,02B,293_13269,,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840680,1,,,,,,952.0,3.0,20.0,2019.0,4.0,2.0,3.0,185.0,68.0,16.0,0.0,26.0,,1.0,3.0,0.0,,0026AO100S00,45.0,24.0,33.73,-122.0,18.0,4.93,0.0,,142.0,1504,1.0,,2.0,22.16,,5.0,1.0,,0.0,0.0,0.0,2.0,,0.0,6.0,8,9,4.0,1.0,1.0,3.0,9.0,1.0,3.0,79.0,53.0,,5.0,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,US,26.0,1.0,02C,293_6342,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840832,1,,,,,,1013.0,3.0,13.0,2019.0,4.0,18.0,3.0,0.0,0.0,2.0,1.0,26.0,,1.0,0.0,0.0,,002600100S00,45.0,22.0,28.76,-122.0,1.0,42.83,0.0,,,,,,0.0,36.85,55.0,3.0,0.0,,0.0,0.0,0.0,4.0,,0.0,5.0,C,5,4.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,13.0,,,,,0.0,0.0,0.0,0.0,,5.0,US,26.0,1.0,02C,293_26052,,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840874,1,,,,,,3016.0,4.0,9.0,2019.0,3.0,15.0,26.0,245.0,57.0,14.0,1.0,26.0,,1.0,0.0,0.0,,002600100S00,45.0,29.0,51.13,-122.0,36.0,51.61,0.0,,1940.0,5047,1.0,,3.0,3.31,35.0,2.0,0.0,,0.0,0.0,0.0,4.0,,0.0,4.0,3,0,4.0,2.0,1.0,1.0,19.0,1.0,3.0,,,,2.0,,,1.0,,0.0,0.0,0.0,0.0,9.0,2.0,US,26.0,1.0,02B,293_2430,,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840905,1,,,,,,1028.0,3.0,30.0,2019.0,7.0,15.0,3.0,185.0,68.0,14.0,1.0,26.0,,1.0,1.0,0.0,,002600100S00,45.0,23.0,46.52,-122.0,15.0,41.69,0.0,,1905.0,2203,1.0,,7.0,24.32,25.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,5.0,E,3,4.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,29.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,US,26.0,1.0,02C,293_12200,,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841009,1,,,,,,343.0,1.0,13.0,2019.0,1.0,20.0,26.0,245.0,57.0,14.0,1.0,26.0,,1.0,0.0,0.0,,002600100S00,45.0,29.0,41.21,-122.0,29.0,47.96,0.0,,1940.0,5162,1.0,,4.0,9.27,35.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,6.0,E,3,4.0,1.0,1.0,2.0,1.0,1.0,0.0,,,,29.0,,,,,0.0,0.0,0.0,0.0,9.0,2.0,US,26.0,1.0,02B,293_17374,,0.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841013,1,,,,,,351.0,1.0,13.0,2019.0,1.0,15.0,26.0,245.0,57.0,14.0,1.0,26.0,,1.0,0.0,0.0,,002600100S00,45.0,29.0,50.8,-122.0,35.0,35.87,0.0,,1940.0,5068,1.0,,5.0,4.33,35.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,6.0,E,3,4.0,1.0,1.0,1.0,4.0,1.0,3.0,,,,29.0,,,,,0.0,0.0,0.0,1.0,9.0,2.0,US,26.0,1.0,02B,293_19722,,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841019,1,,,,,,371.0,1.0,14.0,2019.0,2.0,8.0,26.0,245.0,57.0,14.0,1.0,26.0,,1.0,0.0,0.0,,002600100S00,45.0,29.0,39.97,-122.0,29.0,41.94,0.0,,1940.0,5164,1.0,,0.0,9.35,35.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,6.0,E,3,4.0,0.0,0.0,1.0,99.0,1.0,0.0,,,,29.0,,,,,0.0,0.0,0.0,0.0,9.0,2.0,US,26.0,1.0,02B,293_17374,,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841052,1,,,,,,1090.0,3.0,26.0,2019.0,3.0,8.0,3.0,0.0,0.0,2.0,1.0,26.0,,1.0,0.0,0.0,,002600100S00,45.0,18.0,9.68,-121.0,46.0,0.28,0.0,,,,,,0.0,53.0,55.0,3.0,1.0,,0.0,0.0,0.0,3.0,,0.0,7.0,8,9,4.0,6.0,4.0,4.0,0.0,1.0,1.0,124.0,79.0,10.0,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,5.0,US,26.0,1.0,02C,293_1274,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841151,1,,,,,,3101.0,4.0,12.0,2019.0,6.0,15.0,26.0,245.0,57.0,14.0,1.0,26.0,,1.0,0.0,0.0,,002600100S00,45.0,29.0,41.21,-122.0,29.0,47.96,0.0,,1940.0,5162,1.0,,8.0,9.27,35.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,6.0,E,3,4.0,1.0,2.0,1.0,1.0,1.0,0.0,,,,1.0,,,,,0.0,0.0,1.0,0.0,9.0,2.0,US,26.0,1.0,02B,293_17374,,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841157,1,,,,,,3103.0,4.0,12.0,2019.0,6.0,23.0,26.0,245.0,57.0,14.0,1.0,26.0,,1.0,0.0,0.0,,002600100S00,45.0,29.0,50.43,-122.0,37.0,21.37,0.0,,1940.0,5039,1.0,,3.0,2.91,35.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,5.0,6,6,4.0,2.0,1.0,2.0,1.0,1.0,3.0,,,,4.0,,,,,0.0,0.0,0.0,0.0,9.0,2.0,US,26.0,1.0,02B,293_19721,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841212,1,,,,,,3151.0,4.0,13.0,2019.0,7.0,16.0,26.0,245.0,57.0,14.0,1.0,26.0,,1.0,0.0,0.0,,002600100S00,45.0,30.0,5.55,-122.0,39.0,28.06,0.0,,1940.0,5008,2.0,,3.0,1.15,35.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,6.0,E,3,4.0,1.0,1.0,1.0,4.0,1.0,0.0,,,,29.0,,,,,0.0,0.0,0.0,0.0,9.0,2.0,US,26.0,1.0,02B,293_6797,,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841331,1,,,,,,438.0,1.0,16.0,2019.0,4.0,16.0,26.0,247.0,57.0,16.0,0.0,26.0,,1.0,0.0,0.0,,002600100S00,45.0,30.0,1.63,-122.0,40.0,28.35,0.0,,1697.0,9335,1.0,,3.0,0.33,25.0,3.0,0.0,,0.0,0.0,0.0,2.0,,0.0,3.0,E,3,4.0,2.0,1.0,1.0,15.0,1.0,0.0,,,,29.0,,,,,0.0,0.0,0.0,0.0,9.0,2.0,US,26.0,1.0,02B,293_6792,,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
